purpose,city,gu,dong,total
주거용,서울특별시,도봉구,도봉동,2195
주거용,서울특별시,도봉구,방학동,3069
주거용,서울특별시,도봉구,쌍문동,3598
주거용,서울특별시,도봉구,창동,3450
주거용,서울특별시,동대문구,답십리동,2221
주거용,서울특별시,동대문구,신설동,255
주거용,서울특별시,동대문구,용두동,1974
주거용,서울특별시,동대문구,이문동,2849
주거용,서울특별시,동대문구,장안동,2452
주거용,서울특별시,동대문구,전농동,2908
주거용,서울특별시,동대문구,제기동,2911
주거용,서울특별시,동대문구,청량리동,1701
주거용,서울특별시,동대문구,회기동,827
주거용,서울특별시,동대문구,휘경동,2223
주거용,서울특별시,동작구,노량진동,2807
주거용,서울특별시,동작구,대방동,1580
주거용,서울특별시,동작구,동작동,106
주거용,서울특별시,동작구,본동,695
주거용,서울특별시,동작구,사당동,5227
주거용,서울특별시,동작구,상도1동,641
주거용,서울특별시,동작구,상도동,6187
주거용,서울특별시,동작구,신대방동,1885
주거용,서울특별시,동작구,흑석동,2117
주거용,서울특별시,마포구,공덕동,1498
주거용,서울특별시,마포구,구수동,66
주거용,서울특별시,마포구,노고산동,551
주거용,서울특별시,마포구,당인동,120
주거용,서울특별시,마포구,대흥동,699
주거용,서울특별시,마포구,도화동,632
주거용,서울특별시,마포구,동교동,384
주거용,서울특별시,마포구,마포동,114
주거용,서울특별시,마포구,망원동,2240
주거용,서울특별시,마포구,상수동,376
주거용,서울특별시,마포구,상암동,563
주거용,서울특별시,마포구,서교동,1308
주거용,서울특별시,마포구,성산동,1975
주거용,서울특별시,마포구,신공덕동,399
주거용,서울특별시,마포구,신수동,741
주거용,서울특별시,마포구,신정동,10
주거용,서울특별시,마포구,아현동,967
주거용,서울특별시,마포구,연남동,1472
주거용,서울특별시,마포구,염리동,730
주거용,서울특별시,마포구,용강동,208
주거용,서울특별시,마포구,중동,264
주거용,서울특별시,마포구,창전동,439
주거용,서울특별시,마포구,토정동,23
주거용,서울특별시,마포구,하중동,12
주거용,서울특별시,마포구,합정동,1191
주거용,서울특별시,마포구,현석동,76
주거용,서울특별시,서대문구,남가좌동,1465
주거용,서울특별시,서대문구,냉천동,101
주거용,서울특별시,서대문구,대신동,157
주거용,서울특별시,서대문구,대현동,214
주거용,서울특별시,서대문구,미근동,80
주거용,서울특별시,서대문구,봉원동,104
주거용,서울특별시,서대문구,북가좌동,2626
주거용,서울특별시,서대문구,북아현동,1848
주거용,서울특별시,서대문구,신촌동,107
주거용,서울특별시,서대문구,연희동,3297
주거용,서울특별시,서대문구,영천동,105
주거용,서울특별시,서대문구,옥천동,177
주거용,서울특별시,서대문구,창천동,863
주거용,서울특별시,서대문구,천연동,260
주거용,서울특별시,서대문구,충정로2가,105
주거용,서울특별시,서대문구,충정로3가,477
주거용,서울특별시,서대문구,합동,31
주거용,서울특별시,서대문구,현저동,109
주거용,서울특별시,서대문구,홍은동,3108
주거용,서울특별시,서대문구,홍제동,2418
주거용,서울특별시,서초구,내곡동,294
주거용,서울특별시,서초구,반포동,1538
주거용,서울특별시,서초구,방배동,4399
주거용,서울특별시,서초구,서초동,1842
주거용,서울특별시,서초구,신원동,233
주거용,서울특별시,서초구,양재동,1520
주거용,서울특별시,서초구,염곡동,155
주거용,서울특별시,서초구,우면동,460
주거용,서울특별시,서초구,원지동,18
주거용,서울특별시,서초구,잠원동,454
주거용,서울특별시,성동구,금호동1가,312
주거용,서울특별시,성동구,금호동2가,370
주거용,서울특별시,성동구,금호동3가,815
주거용,서울특별시,성동구,금호동4가,550
주거용,서울특별시,성동구,도선동,296
주거용,서울특별시,성동구,마장동,1358
주거용,서울특별시,성동구,사근동,689
주거용,서울특별시,성동구,상왕십리동,73
주거용,서울특별시,성동구,성수동1가,1501
주거용,서울특별시,성동구,성수동2가,1560
주거용,서울특별시,성동구,송정동,986
주거용,서울특별시,성동구,옥수동,337
주거용,서울특별시,성동구,용답동,1485
주거용,서울특별시,성동구,응봉동,496
주거용,서울특별시,성동구,하왕십리동,896
주거용,서울특별시,성동구,행당동,1091
주거용,서울특별시,성동구,홍익동,274
주거용,서울특별시,성북구,길음동,955
주거용,서울특별시,성북구,돈암동,897
주거용,서울특별시,성북구,동선동1가,121
주거용,서울특별시,성북구,동선동2가,240
주거용,서울특별시,성북구,동선동3가,240
주거용,서울특별시,성북구,동선동4가,236
주거용,서울특별시,성북구,동선동5가,226
주거용,서울특별시,성북구,동소문동1가,91
주거용,서울특별시,성북구,동소문동2가,163
주거용,서울특별시,성북구,동소문동3가,28
주거용,서울특별시,성북구,동소문동4가,144
주거용,서울특별시,성북구,동소문동5가,53
주거용,서울특별시,성북구,동소문동6가,152
주거용,서울특별시,성북구,동소문동7가,99
주거용,서울특별시,성북구,보문동1가,226
주거용,서울특별시,성북구,보문동2가,210
주거용,서울특별시,성북구,보문동3가,87
주거용,서울특별시,성북구,보문동4가,67
주거용,서울특별시,성북구,보문동5가,207
주거용,서울특별시,성북구,보문동6가,360
주거용,서울특별시,성북구,보문동7가,101
주거용,서울특별시,성북구,삼선동1가,842
주거용,서울특별시,성북구,삼선동2가,474
주거용,서울특별시,성북구,삼선동3가,239
주거용,서울특별시,성북구,삼선동4가,183
주거용,서울특별시,성북구,삼선동5가,348
주거용,서울특별시,성북구,상월곡동,682
주거용,서울특별시,성북구,석관동,2959
주거용,서울특별시,성북구,성북동,2081
주거용,서울특별시,성북구,성북동1가,184
주거용,서울특별시,성북구,안암동1가,309
주거용,서울특별시,성북구,안암동2가,288
주거용,서울특별시,성북구,안암동3가,264
주거용,서울특별시,성북구,안암동4가,78
주거용,서울특별시,성북구,안암동5가,336
주거용,서울특별시,성북구,장위동,4664
주거용,서울특별시,성북구,정릉동,4913
주거용,서울특별시,성북구,종암동,1638
주거용,서울특별시,성북구,하월곡동,2053
주거용,서울특별시,송파구,가락동,1588
주거용,서울특별시,송파구,거여동,1106
주거용,서울특별시,송파구,마천동,2575
주거용,서울특별시,송파구,문정동,1156
주거용,서울특별시,송파구,방이동,1669
주거용,서울특별시,송파구,삼전동,1641
주거용,서울특별시,송파구,석촌동,1659
주거용,서울특별시,송파구,송파동,1612
주거용,서울특별시,송파구,신천동,107
주거용,서울특별시,송파구,오금동,1079
주거용,서울특별시,송파구,잠실동,1683
주거용,서울특별시,송파구,장지동,245
주거용,서울특별시,송파구,풍납동,1741
주거용,서울특별시,양천구,목동,4077
주거용,서울특별시,양천구,신월동,5760
주거용,서울특별시,양천구,신정동,4201
주거용,서울특별시,강남구,개포동,1054
주거용,서울특별시,강남구,논현동,2278
주거용,서울특별시,강남구,대치동,1262
주거용,서울특별시,강남구,도곡동,517
주거용,서울특별시,강남구,삼성동,1198
주거용,서울특별시,강남구,세곡동,298
주거용,서울특별시,강남구,수서동,157
주거용,서울특별시,강남구,신사동,634
주거용,서울특별시,강남구,압구정동,178
주거용,서울특별시,강남구,역삼동,2483
주거용,서울특별시,강남구,율현동,298
주거용,서울특별시,강남구,일원동,988
주거용,서울특별시,강남구,자곡동,307
주거용,서울특별시,강남구,청담동,729
주거용,서울특별시,영등포구,당산동,488
주거용,서울특별시,영등포구,당산동1가,508
주거용,서울특별시,영등포구,당산동2가,113
주거용,서울특별시,영등포구,당산동3가,263
주거용,서울특별시,영등포구,당산동4가,192
주거용,서울특별시,영등포구,당산동5가,104
주거용,서울특별시,영등포구,당산동6가,217
주거용,서울특별시,영등포구,대림동,3987
주거용,서울특별시,영등포구,도림동,1689
주거용,서울특별시,영등포구,문래동1가,99
주거용,서울특별시,영등포구,문래동2가,76
주거용,서울특별시,영등포구,문래동3가,134
주거용,서울특별시,영등포구,문래동4가,200
주거용,서울특별시,영등포구,문래동5가,19
주거용,서울특별시,영등포구,문래동6가,33
주거용,서울특별시,영등포구,신길동,7262
주거용,서울특별시,영등포구,양평동,133
주거용,서울특별시,영등포구,양평동1가,652
주거용,서울특별시,영등포구,양평동2가,143
주거용,서울특별시,영등포구,양평동3가,101
주거용,서울특별시,영등포구,양평동4가,289
주거용,서울특별시,영등포구,양평동5가,71
주거용,서울특별시,영등포구,양평동6가,107
주거용,서울특별시,영등포구,양화동,9
주거용,서울특별시,영등포구,여의도동,99
주거용,서울특별시,영등포구,영등포동,915
주거용,서울특별시,영등포구,영등포동1가,86
주거용,서울특별시,영등포구,영등포동2가,184
주거용,서울특별시,영등포구,영등포동3가,31
주거용,서울특별시,영등포구,영등포동4가,83
주거용,서울특별시,영등포구,영등포동5가,216
주거용,서울특별시,영등포구,영등포동6가,134
주거용,서울특별시,영등포구,영등포동7가,244
주거용,서울특별시,영등포구,영등포동8가,110
주거용,서울특별시,용산구,갈월동,363
주거용,서울특별시,용산구,남영동,210
주거용,서울특별시,용산구,도원동,47
주거용,서울특별시,용산구,동빙고동,575
주거용,서울특별시,용산구,동자동,253
주거용,서울특별시,용산구,문배동,36
주거용,서울특별시,용산구,보광동,2243
주거용,서울특별시,용산구,산천동,86
주거용,서울특별시,용산구,서계동,892
주거용,서울특별시,용산구,서빙고동,189
주거용,서울특별시,용산구,신계동,115
주거용,서울특별시,용산구,신창동,212
주거용,서울특별시,용산구,용문동,659
주거용,서울특별시,용산구,용산동1가,1
주거용,서울특별시,용산구,용산동2가,1349
주거용,서울특별시,용산구,용산동3가,62
주거용,서울특별시,용산구,용산동4가,20
주거용,서울특별시,용산구,용산동5가,7
주거용,서울특별시,용산구,용산동6가,16
주거용,서울특별시,용산구,원효로1가,518
주거용,서울특별시,용산구,원효로2가,256
주거용,서울특별시,용산구,원효로3가,272
주거용,서울특별시,용산구,원효로4가,126
주거용,서울특별시,용산구,이촌동,283
주거용,서울특별시,용산구,이태원동,2364
주거용,서울특별시,용산구,주성동,122
주거용,서울특별시,용산구,청암동,34
주거용,서울특별시,용산구,청파동1가,805
주거용,서울특별시,용산구,청파동2가,339
주거용,서울특별시,용산구,청파동3가,408
주거용,서울특별시,용산구,한강로1가,201
주거용,서울특별시,용산구,한강로2가,218
주거용,서울특별시,용산구,한강로3가,550
주거용,서울특별시,용산구,한남동,2128
주거용,서울특별시,용산구,효창동,549
주거용,서울특별시,용산구,후암동,2026
주거용,서울특별시,은평구,갈현동,3702
주거용,서울특별시,은평구,구산동,1575
주거용,서울특별시,은평구,녹번동,1797
주거용,서울특별시,은평구,대조동,1812
주거용,서울특별시,은평구,불광동,4224
주거용,서울특별시,은평구,수색동,417
주거용,서울특별시,은평구,신사동,2725
주거용,서울특별시,은평구,역촌동,2792
주거용,서울특별시,은평구,응암동,3882
주거용,서울특별시,은평구,증산동,1036
주거용,서울특별시,은평구,진관동,646
주거용,서울특별시,종로구,가회동,315
주거용,서울특별시,종로구,견지동,13
주거용,서울특별시,종로구,경운동,17
주거용,서울특별시,종로구,계동,295
주거용,서울특별시,종로구,공평동,2
주거용,서울특별시,종로구,관수동,46
주거용,서울특별시,종로구,관철동,21
주거용,서울특별시,종로구,관훈동,56
주거용,서울특별시,종로구,교남동,7
주거용,서울특별시,종로구,교북동,11
주거용,서울특별시,종로구,구기동,556
주거용,서울특별시,종로구,궁정동,70
주거용,서울특별시,종로구,권농동,72
주거용,서울특별시,종로구,낙원동,25
주거용,서울특별시,종로구,내수동,24
주거용,서울특별시,종로구,내자동,41
주거용,서울특별시,종로구,누상동,299
주거용,서울특별시,종로구,누하동,256
주거용,서울특별시,종로구,당주동,21
주거용,서울특별시,종로구,도렴동,18
주거용,서울특별시,종로구,돈의동,144
주거용,서울특별시,종로구,동숭동,441
주거용,서울특별시,종로구,명륜1가,401
주거용,서울특별시,종로구,명륜2가,155
주거용,서울특별시,종로구,명륜3가,766
주거용,서울특별시,종로구,명륜4가,151
주거용,서울특별시,종로구,묘동,16
주거용,서울특별시,종로구,무악동,162
주거용,서울특별시,종로구,봉익동,41
주거용,서울특별시,종로구,부암동,714
주거용,서울특별시,종로구,사간동,40
주거용,서울특별시,종로구,사직동,285
주거용,서울특별시,종로구,삼청동,324
주거용,서울특별시,종로구,서린동,1
주거용,서울특별시,종로구,세종로,22
주거용,서울특별시,종로구,소격동,42
주거용,서울특별시,종로구,송월동,7
주거용,서울특별시,종로구,송현동,17
주거용,서울특별시,종로구,수송동,19
주거용,서울특별시,종로구,숭인동,1326
주거용,서울특별시,종로구,신교동,164
주거용,서울특별시,종로구,신문로1가,21
주거용,서울특별시,종로구,신문로2가,107
주거용,서울특별시,종로구,신영동,394
주거용,서울특별시,종로구,안국동,91
주거용,서울특별시,종로구,연건동,205
주거용,서울특별시,종로구,연지동,71
주거용,서울특별시,종로구,예지동,39
주거용,서울특별시,종로구,옥인동,348
주거용,서울특별시,종로구,와룡동,43
주거용,서울특별시,종로구,운니동,37
주거용,서울특별시,종로구,원남동,134
주거용,서울특별시,종로구,원서동,283
주거용,서울특별시,종로구,이화동,338
주거용,서울특별시,종로구,익선동,57
주거용,서울특별시,종로구,인사동,37
주거용,서울특별시,종로구,인의동,36
주거용,서울특별시,종로구,장사동,70
주거용,서울특별시,종로구,재동,40
주거용,서울특별시,종로구,적선동,15
주거용,서울특별시,종로구,종로1가,2
주거용,서울특별시,종로구,종로2가,2
주거용,서울특별시,종로구,종로3가,8
주거용,서울특별시,종로구,종로4가,32
주거용,서울특별시,종로구,종로5가,46
주거용,서울특별시,종로구,종로6가,141
주거용,서울특별시,종로구,중학동,26
주거용,서울특별시,종로구,창성동,111
주거용,서울특별시,종로구,창신동,1967
주거용,서울특별시,종로구,청운동,262
주거용,서울특별시,종로구,청진동,23
주거용,서울특별시,종로구,체부동,204
주거용,서울특별시,종로구,충신동,581
주거용,서울특별시,종로구,통의동,89
주거용,서울특별시,종로구,통인동,181
주거용,서울특별시,종로구,팔판동,112
주거용,서울특별시,종로구,평동,29
주거용,서울특별시,종로구,평창동,1444
주거용,서울특별시,종로구,필운동,177
주거용,서울특별시,종로구,행촌동,467
주거용,서울특별시,종로구,혜화동,338
주거용,서울특별시,종로구,홍지동,228
주거용,서울특별시,종로구,홍파동,30
주거용,서울특별시,종로구,화동,65
주거용,서울특별시,종로구,효자동,169
주거용,서울특별시,종로구,효제동,45
주거용,서울특별시,종로구,훈정동,0
주거용,서울특별시,중구,광희동1가,96
주거용,서울특별시,중구,광희동2가,230
주거용,서울특별시,중구,남대문로1가,1
주거용,서울특별시,중구,남대문로2가,0
주거용,서울특별시,중구,남대문로3가,2
주거용,서울특별시,중구,남대문로4가,0
주거용,서울특별시,중구,남대문로5가,21
주거용,서울특별시,중구,남산동1가,28
주거용,서울특별시,중구,남산동2가,121
주거용,서울특별시,중구,남산동3가,33
주거용,서울특별시,중구,남창동,119
주거용,서울특별시,중구,남학동,25
주거용,서울특별시,중구,다동,22
주거용,서울특별시,중구,만리동1가,90
주거용,서울특별시,중구,만리동2가,78
주거용,서울특별시,중구,명동1가,9
주거용,서울특별시,중구,명동2가,8
주거용,서울특별시,중구,무교동,3
주거용,서울특별시,중구,무학동,14
주거용,서울특별시,중구,묵정동,74
주거용,서울특별시,중구,방산동,24
주거용,서울특별시,중구,봉래동1가,2
주거용,서울특별시,중구,봉래동2가,0
주거용,서울특별시,중구,북창동,27
주거용,서울특별시,중구,산림동,126
주거용,서울특별시,중구,삼각동,7
주거용,서울특별시,중구,서소문동,18
주거용,서울특별시,중구,소공동,0
주거용,서울특별시,중구,수표동,11
주거용,서울특별시,중구,수하동,1
주거용,서울특별시,중구,순화동,35
주거용,서울특별시,중구,신당동,4307
주거용,서울특별시,중구,쌍림동,212
주거용,서울특별시,중구,예관동,47
주거용,서울특별시,중구,예장동,132
주거용,서울특별시,중구,오장동,62
주거용,서울특별시,중구,을지로1가,6
주거용,서울특별시,중구,을지로2가,14
주거용,서울특별시,중구,을지로3가,79
주거용,서울특별시,중구,을지로4가,89
주거용,서울특별시,중구,을지로5가,70
주거용,서울특별시,중구,을지로6가,53
주거용,서울특별시,중구,을지로7가,31
주거용,서울특별시,중구,의주로1가,6
주거용,서울특별시,중구,의주로2가,6
주거용,서울특별시,중구,인현동1가,149
주거용,서울특별시,중구,인현동2가,167
주거용,서울특별시,중구,입정동,55
주거용,서울특별시,중구,장교동,2
주거용,서울특별시,중구,장충동1가,221
주거용,서울특별시,중구,장충동2가,467
주거용,서울특별시,중구,저동1가,8
주거용,서울특별시,중구,저동2가,28
주거용,서울특별시,중구,정동,19
주거용,서울특별시,중구,주교동,139
주거용,서울특별시,중구,주자동,36
주거용,서울특별시,중구,중림동,372
주거용,서울특별시,중구,초동,36
주거용,서울특별시,중구,충무로1가,4
주거용,서울특별시,중구,충무로2가,17
주거용,서울특별시,중구,충무로3가,24
주거용,서울특별시,중구,충무로4가,91
주거용,서울특별시,중구,충무로5가,45
주거용,서울특별시,중구,충정로1가,8
주거용,서울특별시,중구,태평로1가,3
주거용,서울특별시,중구,태평로2가,37
주거용,서울특별시,중구,필동1가,42
주거용,서울특별시,중구,필동2가,159
주거용,서울특별시,중구,필동3가,193
주거용,서울특별시,중구,황학동,659
주거용,서울특별시,중구,회현동1가,250
주거용,서울특별시,중구,회현동2가,161
주거용,서울특별시,중구,회현동3가,31
주거용,서울특별시,중구,흥인동,40
주거용,서울특별시,중랑구,망우동,3706
주거용,서울특별시,중랑구,면목동,10242
주거용,서울특별시,중랑구,묵동,2555
주거용,서울특별시,중랑구,상봉동,2061
주거용,서울특별시,중랑구,신내동,789
주거용,서울특별시,중랑구,중화동,3483
주거용,서울특별시,강동구,강일동,206
주거용,서울특별시,강동구,고덕동,1148
주거용,서울특별시,강동구,길동,1519
주거용,서울특별시,강동구,둔촌동,961
주거용,서울특별시,강동구,명일동,675
주거용,서울특별시,강동구,상일동,587
주거용,서울특별시,강동구,성내동,3230
주거용,서울특별시,강동구,암사동,2553
주거용,서울특별시,강동구,천호동,4909
주거용,서울특별시,강북구,미아동,9853
주거용,서울특별시,강북구,번동,2736
주거용,서울특별시,강북구,수유동,8559
주거용,서울특별시,강북구,우이동,882
주거용,서울특별시,강서구,가양동,296
주거용,서울특별시,강서구,개화동,378
주거용,서울특별시,강서구,공항동,1763
주거용,서울특별시,강서구,과해동,20
주거용,서울특별시,강서구,내발산동,978
주거용,서울특별시,강서구,등촌동,1429
주거용,서울특별시,강서구,마곡동,270
주거용,서울특별시,강서구,방화동,2646
주거용,서울특별시,강서구,염창동,370
주거용,서울특별시,강서구,오곡동,40
주거용,서울특별시,강서구,오쇠동,28
주거용,서울특별시,강서구,외발산동,67
주거용,서울특별시,강서구,화곡동,10746
주거용,서울특별시,관악구,남현동,800
주거용,서울특별시,관악구,봉천동,10020
주거용,서울특별시,관악구,신림동,14133
주거용,서울특별시,광진구,광장동,475
주거용,서울특별시,광진구,구의동,3892
주거용,서울특별시,광진구,군자동,1698
주거용,서울특별시,광진구,능동,1010
주거용,서울특별시,광진구,자양동,5106
주거용,서울특별시,광진구,중곡동,6506
주거용,서울특별시,광진구,화양동,1631
주거용,서울특별시,구로구,가리봉동,1204
주거용,서울특별시,구로구,개봉동,3750
주거용,서울특별시,구로구,고척동,2413
주거용,서울특별시,구로구,구로동,6282
주거용,서울특별시,구로구,궁동,660
주거용,서울특별시,구로구,신도림동,503
주거용,서울특별시,구로구,오류동,1913
주거용,서울특별시,구로구,온수동,269
주거용,서울특별시,구로구,천왕동,147
주거용,서울특별시,구로구,항동,164
주거용,서울특별시,금천구,가산동,756
주거용,서울특별시,금천구,독산동,5415
주거용,서울특별시,금천구,시흥동,5400
주거용,서울특별시,노원구,공릉동,2103
주거용,서울특별시,노원구,상계동,3945
주거용,서울특별시,노원구,월계동,1336
주거용,서울특별시,노원구,중계동,1320
주거용,서울특별시,노원구,하계동,375
상업용,서울특별시,도봉구,도봉동,1
상업용,서울특별시,도봉구,방학동,2
상업용,서울특별시,도봉구,쌍문동,2
상업용,서울특별시,도봉구,창동,15
상업용,서울특별시,동대문구,답십리동,3
상업용,서울특별시,동대문구,신설동,0
상업용,서울특별시,동대문구,용두동,6
상업용,서울특별시,동대문구,이문동,1
상업용,서울특별시,동대문구,장안동,4
상업용,서울특별시,동대문구,전농동,10
상업용,서울특별시,동대문구,제기동,10
상업용,서울특별시,동대문구,청량리동,3
상업용,서울특별시,동대문구,회기동,0
상업용,서울특별시,동대문구,휘경동,1
상업용,서울특별시,동작구,노량진동,1
상업용,서울특별시,동작구,대방동,1
상업용,서울특별시,동작구,동작동,0
상업용,서울특별시,동작구,본동,1
상업용,서울특별시,동작구,사당동,5
상업용,서울특별시,동작구,상도1동,0
상업용,서울특별시,동작구,상도동,3
상업용,서울특별시,동작구,신대방동,2
상업용,서울특별시,동작구,흑석동,2
상업용,서울특별시,마포구,공덕동,0
상업용,서울특별시,마포구,구수동,1
상업용,서울특별시,마포구,노고산동,1
상업용,서울특별시,마포구,당인동,0
상업용,서울특별시,마포구,대흥동,0
상업용,서울특별시,마포구,도화동,0
상업용,서울특별시,마포구,동교동,8
상업용,서울특별시,마포구,마포동,0
상업용,서울특별시,마포구,망원동,0
상업용,서울특별시,마포구,상수동,0
상업용,서울특별시,마포구,상암동,0
상업용,서울특별시,마포구,서교동,2
상업용,서울특별시,마포구,성산동,4
상업용,서울특별시,마포구,신공덕동,1
상업용,서울특별시,마포구,신수동,1
상업용,서울특별시,마포구,신정동,0
상업용,서울특별시,마포구,아현동,0
상업용,서울특별시,마포구,연남동,0
상업용,서울특별시,마포구,염리동,1
상업용,서울특별시,마포구,용강동,0
상업용,서울특별시,마포구,중동,1
상업용,서울특별시,마포구,창전동,0
상업용,서울특별시,마포구,토정동,0
상업용,서울특별시,마포구,하중동,0
상업용,서울특별시,마포구,합정동,0
상업용,서울특별시,마포구,현석동,0
상업용,서울특별시,서대문구,남가좌동,0
상업용,서울특별시,서대문구,냉천동,0
상업용,서울특별시,서대문구,대신동,0
상업용,서울특별시,서대문구,대현동,4
상업용,서울특별시,서대문구,미근동,0
상업용,서울특별시,서대문구,봉원동,0
상업용,서울특별시,서대문구,북가좌동,4
상업용,서울특별시,서대문구,북아현동,0
상업용,서울특별시,서대문구,신촌동,1
상업용,서울특별시,서대문구,연희동,1
상업용,서울특별시,서대문구,영천동,0
상업용,서울특별시,서대문구,옥천동,0
상업용,서울특별시,서대문구,창천동,2
상업용,서울특별시,서대문구,천연동,0
상업용,서울특별시,서대문구,충정로2가,0
상업용,서울특별시,서대문구,충정로3가,0
상업용,서울특별시,서대문구,합동,0
상업용,서울특별시,서대문구,현저동,0
상업용,서울특별시,서대문구,홍은동,0
상업용,서울특별시,서대문구,홍제동,12
상업용,서울특별시,서초구,내곡동,0
상업용,서울특별시,서초구,반포동,15
